Seq,텍스트,이미지
8587,"가장 먼저 현관입니다 현관장은 마주보는 11자형태로 설계하여 현관 수납공간을 확보하면서 실용성있게 설계하였어요. 현관부터 각각의 화이트 마감재의 조합을 볼 수 있는데요, 대리석 타일 바닥과 매트 재질의 현관장, 화이트 프레임의 사틴 유리의 중문을 설치하여 화이트 톤 현관을 구성하였습니다.",https://image.hanssem.com/hsimg/upload/homeIdea/2022/09/16/1663308245494_0.jpg
8587,"화이트 마감재의 거실에 베이지 가죽소파, 레드톤의 가구와 소품을 사용하여홈스타일링 하였는데요, 여러 소재를 사용한 만큼 작은 가구 하나 세심하게 고르고 연출한 것이 기억에 남습니다^_^",https://image.hanssem.com/hsimg/upload/homeIdea/2022/09/16/1663308577091_0.jpg
8587,복도가 긴 아파트 특성상 현관 복도 공간은 어떻게 활용해야 할지 고민이시죠? 다른 벽면과 다르게 화이트 템바보드 마감재를 시공하고 액자 몰딩을 설치하여 작은 갤러리를 만들었어요.,https://image.hanssem.com/hsimg/upload/homeIdea/2022/09/16/1663308903224_0.jpg
8587,답답한 알파룸의 대변신! 서재입니니다. 서재 공간은 홈오피스 겸 가족이 함께 할 수 있는 공간으로 만들고 싶으셨던 클라이언트의 의견을 적극 반영하였어요.,https://image.hanssem.com/hsimg/upload/homeIdea/2022/09/16/1663308970844_0.jpg
8587,단독형 아일랜드장은 크림톤의 대리석 타일로 마감하였어요. 아일랜드 장에는 거실을 바라보면서 조리를 할 수 있는 공간과 서브 인덕션을 설치했습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2022/09/16/1663309168856_0.jpg
8587,"주방 중심이 되는 공간에 루이스폴센 팬던트로 포인트를 주었고, 대리석 식탁과 대비되는 매트 소재의 블랙 식탁 의자를 배치하여 세련되고 감각적인 다이닝 공간으로 연출했습니다.",https://image.hanssem.com/hsimg/upload/homeIdea/2022/09/16/1663309235769_0.jpg
8587,부부 침실은 베이지톤을 살짝 더해 아늑하게 꾸며보았어요. 침대 헤드 벽면에는 연베이지톤의 반달형 템바보드와 다운라이트를 시공하여 포인트를 주었어요.,https://image.hanssem.com/hsimg/upload/homeIdea/2022/09/16/1663309365569_0.jpg
8587,"벽면과 비슷한 느낌의 침대를 배치하여 일체감을 주었고, 침대와 패널에서 나오는 은은한 조명이 침실을 더욱 아늑한 공간으로 만들어 줍니다.",https://image.hanssem.com/hsimg/upload/homeIdea/2022/09/16/1663309410411_0.jpg
8587,침대 맞은편 벽면에는 높이 시스템 선반장으로 TV장과 간단한 업무를 볼 수 있는 작은 서재 공간을 만들어 공간 활용도를 높혔어요.,https://image.hanssem.com/hsimg/upload/homeIdea/2022/09/16/1663309437391_0.jpg
8587,"공용욕실은 국내에서는 보기 힘든 분리형 욕실로 설계했습니다. 세면공간과 습식욕실이 분리된 욕실인데요, 외출 후 바로 세면공간을 사용할 수 있게 현관-복도-세면공간을 이어질 수 있는 동선으로 설계하였어요.",https://image.hanssem.com/hsimg/upload/homeIdea/2022/09/16/1663309487882_0.jpg
8587,"세면 공간 역시 카라라타일 마감재에 화이트 템바보드 도어의 욕실장을 배치하고, 벽면에 조명형 거울 도어를 달아 고급스러운 화이트 마감 인테리어 욕실로 완성했습니다.",https://image.hanssem.com/hsimg/upload/homeIdea/2022/09/16/1663309511035_0.jpg
8587,럭셔리 호텔감성으로 꾸민 부부욕실입니다. 공용 욕실과 다르게 자연스러운 패턴의 텍스쳐가 살아있는 베이지톤 타일을 선택하여 따뜻한 무드의 욕실로 완성했어요.,https://image.hanssem.com/hsimg/upload/homeIdea/2022/09/16/1663309574552_0.jpg
8587,"상부장, 선반장에 라인조명을 설치하여 타일 본연의 소재의 느낌을 살리면서, 거울형 플랩도어를 달아 욕실 수납 공간 또한 놓치지 않았습니다.",https://image.hanssem.com/hsimg/upload/homeIdea/2022/09/16/1663309632786_0.jpg
8598,바닥재는 한샘 휴장판 2.2T로 설계하였으며 조명은 프레임이 얇은 스위엣지조명 및 tv면 월플러스 사하라를 설계 넣어 포인트를 주었습니다,https://image.hanssem.com/hsimg/upload/homeIdea/2022/09/21/1663729944650_0.jpg
8598,주방은 한샘 밀란100 무드베이지를 설계하여 주방 분위기를 따뜻한 느낌을 주었습니다. 또한 아일랜드형 주방으로 설계하여 보다 주방공간활용을 편리하도록하였습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2022/09/21/1663730618781_0.jpg
8598,안방 붙박이장은 밀란 100 무드화이트 여닫이장을 설계하였으며 화이트톤에 안방과 통일감을 주었습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2022/09/21/1663730747104_0.jpg
8607,"자칫 답답할 수 있는 현관에 투명 프리미엄 스윙 중문 설치, 더불어 새로 만든 가벽 상부에 투명 유리 를 시공함으로써 디자인 효과 를 극대화하였습니다.",https://image.hanssem.com/hsimg/upload/homeIdea/2022/09/21/1663765690042_0.jpg
8607,행잉형 현관장 + 하부 간접조명 을 시공하여 보다 멋스러운 분위기를 연출하였습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2022/09/21/1663766097614_0.jpg
8607,카페 같은 거실 분위기 연출 -거실 우물천장 + 간접등 시공 -TV아트월 웨인스코팅 작업 -거실 분합 위치에 화이트 폴딩도어 설치 - 브러쉬 마루 로 한층 돋보이는 분위기 - 페인팅 벽지,https://image.hanssem.com/hsimg/upload/homeIdea/2022/09/21/1663766318279_0.jpg
8607,"주방은 유로 700 페이지 로즈골드 모델로 클래식 라인으로 디자인하였으며, 톤 다운 된 로즈골드 색상으로 은은한 분위기 연출이 가능합니다. -주방 상부장 간접조명 -간단한 식사 및 와인 한 잔 가능한 아일랜드 -사각 싱크볼, 인덕션, 식세기 및 기기들로 고급스러운 주방 연출 - 맞은편 보조 주방 으로 짜임새 있는 수납 가능",https://image.hanssem.com/hsimg/upload/homeIdea/2022/09/21/1663766863784_0.jpg
8607,거실욕실 한샘 바스 로 시공함으로써 타일의 메지 변색 및 미끄럼 방지 예방이 가능합니다 -콘크리트 화이트+ 카고 그레이 -투명 파티션 -락스가 필요없는 욕실청소,https://image.hanssem.com/hsimg/upload/homeIdea/2022/09/21/1663767839144_0.jpg
8607,안방 맞은편 자녀 침실 고등학생 2명이 함께 생활 하는 공간입니다. 한 공간이지만 가벽을 세워 공간을 분리 함으로써 사생활 보호가 가능합니다 -가벽 인테리어 -공간분리 -붙박이장,https://image.hanssem.com/hsimg/upload/homeIdea/2022/09/21/1663768103238_0.jpg
8607,안방 부부 가 생활하는 공간으로 아늑한 분위기 를 연출하기 위해 간접 조명 을 활용하였습니다 뿐만 아니라 안방 도어 뒷쪽 공간에는 슬라이딩 붙박이 를 설치하여 넓은 공간 활용이 가능합니다 -아치 게이트 -유로300 터치 화이트 슬라이딩 붙박이 ( 은은한 붓 터치 질감 ),https://image.hanssem.com/hsimg/upload/homeIdea/2022/09/21/1663768383749_0.jpg
8607,"안방 드레스룸 답답한 느낌이 없도록 낮은 파우더장 + 타원형 거울 을 디자인하였고, 맞은편에 오픈형 시스템행거 를 설치하여 수건 및 의류를 수납할 수 있도록 하였습니다. -유로100 매트화이트 파우더장 -드라이기 수납장 -바흐 화이트 시스템행거 선반장",https://image.hanssem.com/hsimg/upload/homeIdea/2022/09/21/1663768639390_0.jpg
8607,"안방 욕실 거실 욕실과 마찬가지로 한샘 바스 로 디자인하였고 호텔과 같은 느낌 을 연출할 수 있습니다. 주로 부부만 사용하는 공간이지만 수납장+단독 거울 로 구성하였고, 욕실 창호는 FIX+SL 으로 시공하여 창문 여닫는데 불편함이 없습니다. -한샘바스 -리버화이트+카고 베이지 -모노시티 상부장 -한샘 창호 미스트 유리",https://image.hanssem.com/hsimg/upload/homeIdea/2022/09/21/1663769567393_0.jpg
8617,현관 중문의 위치를 조절하고 내부로 들어오는 게이트에 약간의 아치를 추가하여 포인트를 주었습니다!,https://image.hanssem.com/hsimg/upload/homeIdea/2022/09/22/1663838252369_0.jpg
8631,1/ 가벽 대신 슬라이딩 도어로 공간 이어주기 2/ 평범한 문 대신 안방 입구에 중문 달기 3/ 안방-드레스룸을 슬라이딩 도어로 분리하기 또 고객님께서는 그동안의 로망이었던 어두운 색상의 원목마루를 꼭 쓰고 싶어 하셨어요. 자연스럽게 마루 고유의 특징을 해치지 않으면서 함께 어울릴 수 있는 마감재 위주로 제안드렸습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2022/09/23/1663911343077_0.png
8631,"거실과 자연스럽게 이어지는 서재는 문을 활짝 열어 가족 모두가 함께 취미 생활을 즐기는 공용 공간으로 쓰이기도 하고, 집중이 필요할 때에는 커튼으로 분리해 각자의 시간을 보내는 독립적인 공간으로 쓰이기도 합니다.",https://image.hanssem.com/hsimg/upload/homeIdea/2022/09/23/1663911743634_0.jpg
8631,"주방의 한쪽 벽면은 키큰장으로 채워 충분한 수납 공간을 확보했어요. ㄱ자형으로 이어지는 조리대는 요리할 때에도 가족들과 대화할 수 있게 해 주고, 바로 앞에 배치된 식탁은 상차림까지의 동선을 고려해 제안드렸습니다.",https://image.hanssem.com/hsimg/upload/homeIdea/2022/09/23/1663911872335_0.jpg
8631,"거실 아트월 옆의 여닫이 중문, 기억나시나요? 문을 열면 측면으로 안방과 드레스룸을 서로 분리해 주는 간살 디자인의 슬라이딩 도어가 보이는데요. 이런 간살 슬라이딩은 최근 하이엔드 인테리어 시공 사례에서 종종 찾아볼 수 있는 인기 있는 디자인입니다. 모던한 공간에 특별하고 새로운 분위기를 연출할 수 있어요.",https://image.hanssem.com/hsimg/upload/homeIdea/2022/09/23/1663912084174_0.jpg
8631,"중학생 남아를 위한 아이방은 수면 공간과 학습 공간을 효율적으로 분리할 수 있도록 제안드렸어요. 낮은 파티션으로 공간이 구분되어 공부할 때에는 학습에 집중할 수 있고, 침대에 누워 휴식을 취할 때에는 아늑하게 쉴 수 있습니다. 벽면은 파티션을 기준으로 위아래의 포인트 컬러를 분리해 아기자기하게 연출했어요.",https://image.hanssem.com/hsimg/upload/homeIdea/2022/09/23/1663912462891_0.jpg
8640,"현관은 프리미엄 슬라이딩 중문을 설치해 깔끔하게 현관과 거실을 분리해주었고, 한면에 행잉형 신발장을 설치해 현관공간을 보다 넓게 사용할 수 있도록 해주었답니다.",https://image.hanssem.com/hsimg/upload/homeIdea/2022/09/25/1664094886704_0.jpg
8640,현관을 통해 들어오면 가장 먼저 보이는 거실은 그레이보다는 화이트톤의 이동가구와 마감재들로 보다 환해보이는 공간으로 연출해주었습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2022/09/25/1664094925002_0.jpg
8640,"부엌에 그레이 컬러를 과감히 사용해주었는데요, 그레이톤과 화이트를 적절히 조화시켜 트렌디한 부엌을 연출해주었습니다. 고덕 그라시움의 부엌은 다른곳보다 부엌 공간이 길고 넓은데요, 이 점을 바탕으로 동선과 디자인을 고려하여 설게해보았답니다.",https://image.hanssem.com/hsimg/upload/homeIdea/2022/09/25/1664094969583_0.jpg
8640,안방은 알맞은 수납공간과 동선을 제공해드리기 위해 슬라이딩 붙박이장과 빌트인 파우더장을 적절히 배치하였습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2022/09/25/1664095020469_0.jpg
8640,욕실은 한샘 휴플로어와 휴판넬을 사용하여 보다 깔끔하고 관리하기 쉬운 욕실로 만들어드렸습니다. 화이트 카라라 벽판넬 덕분인지 고급스러움과 모던함을 고루 갖춘 욕실이 되었습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2022/09/25/1664095083784_0.jpg
8945,"현관 입니다. 일반 아파트 구조와는 약간 다르게 입구에서 부터 오른쪽은 방, 왼쪽은 거실 및 나머지 공간으로 통하는 입구 입니다. 일반적으로 중문을 설치 할 시 공간이 답답해 보일 것 같아 중문을 설치 하지 않고 공사를 진행 하였습니다. 기존의 진한 오크색상에서 화이트&내추럴 한 느낌으로 톤을 변경했습니다.",https://image.hanssem.com/hsimg/upload/homeIdea/2022/10/07/1665123370703_0.jpeg
8945,"방들도 시스템에어컨 설치 후 단내림을 해주었고, 기존에 장 교체, 샤시교체로 더욱 더 깔끔한 공간을 만들어드렸습니다.",https://image.hanssem.com/hsimg/upload/homeIdea/2022/10/07/1665123421338_0.jpeg
8945,"욕실은 공용은 연그레이, 안방은 베이지 타일로 시공을 했습니다 벽은 300*600각 바닥은 300*300각 시공을 했습니다.",https://image.hanssem.com/hsimg/upload/homeIdea/2022/10/07/1665123470183_0.jpeg
8947,부엌 부엌은 한샘 유로700 그레이스사하라가 들어간 아일랜드 구조로 디자인하였습니다. 사하라 사막의 모래 느낌의 컬러로 화이트 부엌에 질리신 고객님들께 추천해드리는 컬러입니다. 부엌 안쪽으로 키큰장과 냉장고들을 배치하여 최대한 효율적인 부엌 구조로 디자인하였습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2022/10/03/1664768661916_0.jpg
8958,"현관 바닥, 중문은 연 그레이 톤으로 색상을 맞춰 주었고 현관장은 화이트로 깔금하게 시공 해드렸습니다.",https://image.hanssem.com/hsimg/upload/homeIdea/2022/10/07/1665126887199_0.jpg
8961,주방은 한샘 밀란 플랫화이트 제품으로 시공을 했습니다. 기존 ㄷ자 구조 주방에서 ㄱ자 구조로 변경하여 주방이 좀 더 개방감 있고 깔끔한 느낌으로 재 탄생 했습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2022/10/07/1665135509160_0.jpg
8962,주방의 위치를 거실로 이동을 진행하여 큰 아일랜드를 포함한 주방으로 탈바꿈하였습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2022/10/10/1665382483369_0.jpg
8964,도곡동에 위치한 현대 아파트 현장입니다. 여러가지 공정 중에서도 고객님께 맞추어진 편리한 주방 설계의 중점을 두었습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2022/10/11/1665463926473_0.jpg
8964,기존 거실 공간 또한 수납을 많이 필요로 하셨기 때문에 빌트인플러스 제품으로 기존보다 많은 수납공간을 확보하였습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2022/10/11/1665465333394_0.jpg
8964,"비스포크와 잘어울리는 밀란5 그레이스 스노우 주방입니다. 기존의 ㅡ자 주방에서 ㄱ자 구조로 변경 키큰장과 냉장고장을 설치하였으며 동선, 수납 모두 고객님의 키친 스타일의 맞추어 설계되었습니다.",https://image.hanssem.com/hsimg/upload/homeIdea/2022/10/11/1665465472111_0.jpg
8964,유로9000 모노 제품의 악세사리를 추가하여 한부분도 놓치지 않고 디자인과 성능을 살렸습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2022/10/11/1665465519492_0.jpg
8964,"안방 공간의 붙박이 또한 화이트 도어, 골드손잡이 붙박이를 설치하였고, 벽면의 컬러는 따듯한 느낌을 주는 크림컬러로 침실 공간 만의 포인트를 주었습니다.",https://image.hanssem.com/hsimg/upload/homeIdea/2022/10/11/1665465558446_0.jpg
8964,"자녀방은 한쪽 벽면의 핑크색 포인트, 가구 곳곳에 또한 과하지 않은 핑크색 포인트를 주어 다른 공간과 별개의 색감을 주었습니다.",https://image.hanssem.com/hsimg/upload/homeIdea/2022/10/11/1665465696363_0.jpg
8964,입구우방을 드레스룸 공간으로 사용하여 다른 공간들을 보다 넓게 사용할 수 있도록 하였습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2022/10/11/1665465779337_0.jpg
8964,공용욕실과 안방욕실 또한 모던화이트 컨셉에 어울리는 카라라화이트. 리버화이트 판넬을 사용하여 시공하였습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2022/10/11/1665465842293_0.jpg
8968,한샘에서 시스템 에어컨까지 제공하는 부분에 있어 고객님께서 많이 놀라시더군요! 한샘은 특히 삼성과 많은 제휴가 되어있어 시스템 에어컨 뿐 아니라 비스포크 기기등을 저렴한 가격으로 제공할 수 있습니다 :),https://image.hanssem.com/hsimg/upload/homeIdea/2022/10/11/1665472904858_0.jpeg
8968,안방은 매트화이트 도어의 컬러로 은은하고 부드러운 느낌을 연출했습니다 :),https://image.hanssem.com/hsimg/upload/homeIdea/2022/10/11/1665473299870_0.jpeg
8970,ㄱ자+아일랜드 형태의 주방. 깔끔한 화이트톤으로 미니멀해 보이지만 각종 주방기기들로 꽉차있는 고급스럽고 알뜰한 주방입니다. 현관과 맞닿는 벽에는 유리를 설치해 개방감을 주었습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2022/10/11/1665494754486_0.jpg
8970,심플하고 모던한 느낌의 비대칭 여닫이 중문. 투명한 유리를 적용해 중문이 있는듯 없는듯 실용적이면서도 넓어보이는 공간을 연출했습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2022/10/11/1665473784059_0.png
8970,유지관리가 편한 한샘바스 욕조 쪽 벽 간접조명을 시공해 포인트를 살렸습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2022/10/11/1665473921149_0.png
8972,안방에는 TV장을 설치해 수납장과 TV가 군더더기 없이 깔끔하게 연출되었습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2022/10/11/1665472463986_0.png
8972,주방공간은 세로살 파티션을 적용해 모던하면서도 유니크한 느낌을 더했습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2022/10/11/1665472524822_0.png
8984,화이트톤의 베이스에 라이트그레이 색상의 아트월과 할로겐등을 설치해 세련되어 보이면서도 따듯한 느낌을 연출했습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2022/10/12/1665561193807_0.jpg
8984,프리미엄 슬라이딩 중문을 시공해 고급스러운 느낌을 더했습니다. 브론즈색상의 유리컬러로 집안을 더욱 따듯해보이도록 꾸몄습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2022/10/12/1665561449522_0.jpg
8984,일반 무광이 아닌 붓터치 질감의 느낌이 들어간 도어스타일로 무광의 단점인 지문을 완벽하게 차단했습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2022/10/12/1665562322922_0.jpg
8984,붙박이장과 시스템장을 조합해 계절별 의류 수납이 용이하도록 설계했습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2022/10/12/1665562933435_0.jpg
8984,공용욕실과 안방욕실은 동일한 자재들을 사용해 통일감을 주었습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2022/10/12/1665563002336_0.jpg
8985,깔끔한 화이트톤과 블랙색상의 바닥컬러로 포인트를 준 모던 디자인의 40평대 거실입니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2022/10/12/1665566299497_0.jpg
8985,천고가 더 높아 보이도록 거실 벽면을 따라 등박스와 간접조명을 시공했습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2022/10/12/1665566441379_0.jpg
8985,펜트리장을 설치해 각종 식료품들을 많이 수납할 수 있습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2022/10/12/1665567016107_0.jpg
8986,거실 조명은 앤틱한 느낌의 제품으로 클래식함을 더했습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2022/10/12/1665568836983_0.jpg
8986,현관부분 가벽과 중문을 시공해 현관공간을 별도로 나눴습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2022/10/12/1665569308478_0.jpg
8986,웨인스코팅과 앤틱한 디자인의 도어로 클래식함을 더했습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2022/10/12/1665569442082_0.jpg
8986,아일랜드에 쿡탑을 설치해 거실을 바라보면서 요리할 수 있는 주방을 설계했습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2022/10/12/1665569581609_0.jpg
8986,안방도 거실과 통일감을 주기위해 앤틱한 디자인의 등을 설치했습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2022/10/12/1665569683673_0.jpg
8986,욕실 타일도 클래식하면서도 앤틱한 느낌을 주는 디자인을 시공했습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2022/10/12/1665569809285_0.jpg
8986,올리브 그린과 골드색상이 잘 어우러진 프렌치 스타일의 여닫이 중문입니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2022/10/12/1665570010129_0.jpg
8987,거실벽면과 다이닝공간 벽면을 아름답게 장식하는 웨인스코팅 시공으로 꾸며진 30평형 거실입니다. 바닥은 헤링본 패턴의 마루를 시공해 클래식한 느낌을 연출했습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2022/10/12/1665573501828_0.jpg
8987,무광 도어만의 매력적인 색감으로 트렌디한 컬러가 돋보이는 주방,https://image.hanssem.com/hsimg/upload/homeIdea/2022/10/12/1665573561725_0.jpg
8987,주방과 보조주방은 유리파티션을 설치해 공간분리를 해주었습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2022/10/12/1665573608736_0.jpg
8987,그레이와 화이트톤의 벽지를 코디해 약간의 무게감을 준 부부침실입니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2022/10/12/1665573725802_0.jpg
8987,"용도에 따라 분리하여 수납할 수 있는 상, 하부장 블랙컬러 세면대가 돋보이는 욕실입니다.",https://image.hanssem.com/hsimg/upload/homeIdea/2022/10/12/1665573801679_0.jpg
8987,트렌디한 패턴의 수입타일을 시공한 현관. 브론즈 유리의 슬라이딩 중문을 설치해 고급스러운 느낌을 더했습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2022/10/12/1665573961770_0.jpg
9014,슬림 엣지등을 시공한 천장과 화이트색상의 창호를 설치한 깨끗하고 심플한 거실,https://image.hanssem.com/hsimg/upload/homeIdea/2022/10/13/1665638938754_0.jpg
9014,투톤 컬러의 주방가구 - 한샘 유로그레이/유로화이트 화사한 화이트와 그레이컬러가 어우러져 세련된 투톤컬러 콤비의 주방으로 완성. 공간수납을 위한 키큰장과 단독으로 사용할 수 있는 조리공간을 시공한 주방입니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2022/10/13/1665639096024_0.jpg
9014,펄 클래식 디자인 붙박이장. 은은한 펄의 느낌이 살아있는 화이트 컬러가 우아한 느낌을 연출 스와로브스키 크리스탈이 더해진 손잡이가 포인트입니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2022/10/13/1665639329025_0.jpg
9014,베이지와 브라운 컬러가 어우러진 소프트 모던 스타일의 욕실 '미드웨이 액세서리'를 적용해 효율적인 수납이 가능하도록 시공했습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2022/10/13/1665639532831_0.jpg
9014,부드러운 베이지컬러의 현관문과 화이트톤의 현관장을 매치해 깨끗하고 심플한 느낌의 현관,https://image.hanssem.com/hsimg/upload/homeIdea/2022/10/13/1665639569580_0.jpg
9015,거실로 들어가는 중문은 내추럴한 느낌의 베이지컬러를 선택했습니다. 답답함을 줄이기 위해 망입유리가 적용된 파티션과 3연동 고시형 중문이 설치되었습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2022/10/13/1665640607466_0.jpg
9015,웜톤의 컬러와 내추럴한 느낌이 집안의 온기를 더 높여줍니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2022/10/13/1665640659573_0.jpg
9015,나뭇결이 자연스럽게 돋보이는 오크컬러의 강마루를 시공 TV쪽 벽면은 은은한 베이지색의 아트월을 설치했습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2022/10/13/1665640696726_0.jpg
9015,거실 확장부에는 터닝도어를 시공해 외부의 찬 공기를 최대한 차단했습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2022/10/13/1665640746279_0.jpg
9015,깔끔한 카라라 화이트 타일로 밝은 느낌의 주방을 완성했습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2022/10/13/1665640864958_0.jpg
9015,베란다를 확장해 공간을 더욱 넓게 만들고 붙박이장을 설치해 수납공간을 늘렸습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2022/10/13/1665640908388_0.jpg
9016,브론즈유리가 접목된 고급스러운 프리미엄슬라이딩 중문이 설치되었습니다. 슬라이딩 중문의 경우 문이 열릴 수 있는 여유벽면이 있는경우 설치가 가능합니다. 테라조 대리석 패턴의 바닥타일과 벽체부분 세로결 하부루바를 시공했습니다. 작은 공간에서도 밋밋해 보이지 않도록 신경썼습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2022/10/13/1665642179272_0.jpg
9016,붓터치 느낌의 질감이 표현된 주방가구 무광 블랙생색상의 가구를 시공해 거실 바닥과 통일감을 주었습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2022/10/13/1665642409903_0.jpg
9016,붙박이장과 일체형으로 연결되어 깔끔한 빌트인 파우더장 짙은 그린컬러로 포인트를 준 욕실도어가 시공된 침실공간입니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2022/10/13/1665642612654_0.jpg
9016,거실 베란다와 다용도실에는 보다 효율적으로 사용할 수 있도록 수납장들이 설치되었습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2022/10/13/1665642794770_0.jpg
9016,바닥이 미끄럽지않고 관리가 용이한 한샘바스 콘크리트 질감의 그레이톤 벽체를 베이스로 대리석느낌으로 포인트를 주었습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2022/10/13/1665642834699_0.jpg
9017,감각적인 비대칭 화이트 여닫이 중문 너머의 우드 디자인은 편안함이다.,https://image.hanssem.com/hsimg/upload/homeIdea/2022/10/13/1665644223440_0.jpg
9018,네이비 컬러를 인테리어 작업에 포인트로 이용하게 되면 조명에 따라 분위기 조절도 되고 디자인상 엣지있는 한 수가 되기도 합니다. 자! 여기까지 읽으셨다면 저 문은 열어보고 가셔야겠죠? 바로 들어가 봅시다!!,https://image.hanssem.com/hsimg/upload/homeIdea/2022/10/13/1665649418581_0.jpg
9018,3연동 초슬림 중문을 부엌 공간 발코니 쪽에 적용해 보았습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2022/10/13/1665649978407_0.jpg
9018,화이트와 라이트 우드 컬러의 조합 is great!! 차콜 컬러 도어는 취향저격!,https://image.hanssem.com/hsimg/upload/homeIdea/2022/10/13/1665650394080_0.jpg
9019,북유럽 포인트 타일과 화이트톤의 신발장을 매치한 현관입니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2022/10/13/1665656297083_0.jpg
9019,< 중 문 > 슬림한 디자인에 모루유리와 화이트 컬러의 프레임이 돋보이는 여닫이 중문을 디자인했습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2022/10/13/1665656362669_0.jpg
9019,화이트벽지와 엣지등을 시공해 깔끔하고 심플한 스타일에 확장형 거실을 완성했습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2022/10/13/1665656587727_0.jpg
9019,창문을 가리고 있던 답답한 벽장을 없앤 깨끗하고 개방감이 느껴지는 주방입니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2022/10/13/1665656939583_0.jpg
9019,주방 한쪽면을 수납장으로 꾸밀 수 있어 공간을 더욱 효율적으로 사용할 수 있는 30평형 주방입니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2022/10/13/1665656990127_0.jpg
9019,부드러움을 느낄 수 있는 터치질감의 도어로 시공한 슬라이딩 붙박이장입니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2022/10/13/1665657051076_0.jpg
9019,마루 느낌에 타일을 이용한 발코니입니다. 세탁실 및 보조주방 역할이 가능한 공간입니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2022/10/13/1665657232754_0.jpg
9020,파티션을 이용한 낮은 신발장과 행잉신발장을 시공해 넉넉한 공간활용이 가능한 30평형 현관입니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2022/10/13/1665660173804_0.jpg
9020,심플한 화이트프레임 폴딩도어로 개방감과 카페테라스 공간으로 활용이 가능한 깨끗하고 모던한 거실입니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2022/10/13/1665660228945_0.jpg
9020,템바보드 디자인을 이용한 아일랜드 조리대는 수납공간 활용까지 가능한 주방으로 완성했어요.,https://image.hanssem.com/hsimg/upload/homeIdea/2022/10/13/1665660328492_0.jpg
